application_id,applicant_country,destination_country,application_type,visa_category,submission_date,decision_date,season,priority_processing,biometrics_completed,countries_visited,schengen_visits,us_visits,uk_visits,overstay_history,previous_rejections,applicant_age,gender,employment_status,marital_status,document_completeness,supporting_docs_provided,interview_required,financial_docs_provided,sponsorship_letter,processing_office,application_status,rejection_reason
APP004130,Russia,Italy,In-Person,Student,03-03-2023,16-04-2023,Spring,No,Yes,1,0,2,0,No,0,51,M,Student,Married,Yes,Yes,No,Yes,Yes,Office B - Regional,Approved,
APP004131,Russia,Canada,Online,Tourist,06-12-2024,30-12-2024,Winter,No,Yes,10,2,1,3,No,0,44,F,Employed,Single,Yes,Yes,No,Yes,No,Office A - Metro,Approved,
APP004132,Nepal,Ireland,Online,Student,03-07-2023,05-09-2023,Summer,No,Yes,24,6,5,5,No,0,28,M,Employed,Married,Yes,Yes,Yes,Yes,No,Office E - Border,Approved,
APP004133,Turkey,Netherlands,Online,Student,01-04-2024,07-06-2024,Spring,No,Yes,20,3,2,3,No,0,23,F,Self-Employed,Married,Yes,Yes,Yes,No,Yes,Office A - Metro,Approved,
APP004134,Belarus,Italy,Online,Tourist,19-07-2023,31-08-2023,Summer,No,Yes,9,5,0,0,No,0,21,F,Retired,Single,Yes,Yes,No,Yes,No,Office B - Regional,Approved,
APP004135,South Korea,UK,In-Person,Business,09-02-2024,29-02-2024,Winter,Yes,Yes,27,5,2,3,No,0,32,F,Student,Married,Yes,Yes,No,Yes,No,Office E - Border,Approved,
APP004136,Iran,Estonia,Online,Tourist,17-07-2024,18-08-2024,Summer,No,No,22,2,1,5,No,0,11,F,Retired,Divorced,Yes,Yes,No,Yes,No,Office B - Regional,Approved,
APP004137,Nigeria,Germany,Online,Tourist,27-10-2024,25-11-2024,Fall,Yes,Yes,20,2,1,4,No,1,20,F,Retired,Married,Yes,Yes,Yes,Yes,No,Office B - Regional,Approved,
APP004138,Cuba,Estonia,Mail,Tourist,07-01-2024,06-02-2024,Winter,No,Yes,11,8,0,3,No,0,53,M,Unemployed,Single,Yes,No,No,Yes,No,Office E - Border,Rejected,Insufficient Supporting Documents
APP004139,Somalia,Finland,Online,Student,03-08-2024,18-09-2024,Summer,No,Yes,23,9,5,3,No,0,25,M,Employed,Single,Yes,No,Yes,Yes,Yes,Office B - Regional,Approved,
APP004140,Brazil,Italy,Online,Student,24-10-2023,21-01-2024,Fall,No,Yes,17,3,3,1,No,0,18,F,Employed,Married,No,Yes,No,Yes,Yes,Office A - Metro,Approved,
APP004141,India,Germany,Online,Student,14-07-2024,19-08-2024,Summer,No,Yes,20,5,0,1,No,0,65,M,Self-Employed,Married,Yes,Yes,No,Yes,Yes,Office C - Small Town,Approved,
APP004142,Turkey,Saudi Arabia,Online,Business,06-10-2023,29-11-2023,Fall,No,Yes,19,7,4,4,No,0,64,M,Retired,Married,No,Yes,Yes,Yes,Yes,Office E - Border,Approved,
APP004143,Ivory Coast,UK,In-Person,Tourist,22-09-2023,13-11-2023,Fall,No,Yes,8,7,0,1,No,0,69,M,Student,Married,No,Yes,Yes,Yes,No,Office B - Regional,Rejected,Incomplete Documentation
APP004144,Algeria,France,In-Person,Student,27-03-2024,13-07-2024,Spring,No,No,18,5,7,1,No,0,27,F,Unemployed,Single,No,No,Yes,Yes,No,Office E - Border,Rejected,Incomplete Documentation
APP004145,Turkey,Singapore,Online,Tourist,06-06-2023,04-08-2023,Summer,No,Yes,8,6,2,4,No,1,45,F,Self-Employed,Married,Yes,Yes,Yes,Yes,No,Office D - Capital,Approved,
APP004146,Lebanon,Netherlands,Online,Business,17-08-2024,21-09-2024,Summer,No,Yes,17,5,2,4,No,0,80,M,Employed,Married,Yes,Yes,Yes,Yes,No,Office F - Consulate,Approved,
APP004147,Somalia,Estonia,Online,Tourist,23-02-2024,28-03-2024,Winter,No,Yes,2,0,0,0,No,1,63,F,Employed,Married,Yes,Yes,Yes,Yes,Yes,Office F - Consulate,Rejected,Poor Travel History
APP004148,Morocco,UK,Mail,Transit,30-08-2024,03-09-2024,Summer,No,Yes,17,2,1,3,No,4,28,M,Employed,Married,Yes,No,Yes,No,No,Office E - Border,Rejected,Previous Visa Rejections
APP004149,Sri Lanka,Italy,Online,Business,30-06-2023,20-07-2023,Summer,Yes,Yes,25,10,1,6,No,0,64,F,Employed,Married,Yes,Yes,No,Yes,No,Office F - Consulate,Approved,
APP004150,Saudi Arabia,Sweden,Mail,Family,02-03-2023,23-02-2024,Spring,No,Yes,9,7,3,0,No,0,38,F,Student,Married,Yes,Yes,Yes,Yes,Yes,Office A - Metro,Rejected,Insufficient Ties to Home Country
APP004151,Turkey,Czech Republic,Online,Tourist,20-12-2023,16-01-2024,Winter,No,No,7,3,3,3,No,0,21,M,Student,Married,Yes,Yes,No,Yes,No,Office B - Regional,Approved,
APP004152,Russia,Latvia,In-Person,Student,31-01-2024,07-03-2024,Winter,No,Yes,16,4,2,1,No,0,58,M,Self-Employed,Single,Yes,Yes,No,Yes,Yes,Office C - Small Town,Approved,
APP004153,Afghanistan,Denmark,Mail,Business,02-05-2023,03-06-2023,Spring,No,Yes,2,1,0,1,No,0,30,M,Employed,Married,Yes,Yes,No,Yes,No,Office B - Regional,Rejected,Poor Travel History
APP004154,Turkey,Italy,Online,Tourist,03-01-2024,02-03-2024,Winter,No,Yes,7,3,2,1,No,1,36,M,Employed,Married,No,No,Yes,Yes,Yes,Office C - Small Town,Rejected,Incomplete Documentation
APP004155,Ecuador,Italy,Online,Business,19-02-2023,22-04-2023,Winter,No,Yes,5,0,0,1,No,0,59,F,Employed,Single,No,No,Yes,Yes,Yes,Office C - Small Town,Rejected,Incomplete Documentation
APP004156,Azerbaijan,Germany,In-Person,Tourist,03-09-2023,26-09-2023,Fall,No,Yes,4,1,1,0,No,0,41,F,Student,Married,Yes,Yes,No,Yes,No,Office B - Regional,Approved,
APP004157,India,South Korea,Online,Tourist,28-06-2023,11-08-2023,Summer,No,Yes,6,3,0,1,No,0,75,F,Employed,Married,Yes,No,No,Yes,No,Office C - Small Town,Rejected,Insufficient Supporting Documents
APP004158,Afghanistan,Switzerland,Online,Work,21-05-2024,14-08-2024,Spring,No,Yes,0,0,0,0,No,2,36,F,Employed,Married,Yes,Yes,Yes,Yes,No,Office E - Border,Approved,
APP004159,Ukraine,UK,In-Person,Tourist,15-03-2023,07-04-2023,Spring,No,Yes,42,5,3,1,Yes,0,39,M,Retired,Single,Yes,No,No,Yes,No,Office F - Consulate,Rejected,Previous Visa Overstay
APP004160,Turkey,USA,In-Person,Family,25-12-2024,11-04-2026,Winter,No,Yes,42,9,3,2,No,0,44,F,Student,Married,Yes,No,Yes,Yes,Yes,Office F - Consulate,Approved,
APP004161,Albania,UK,In-Person,Tourist,17-01-2024,03-03-2024,Winter,No,Yes,11,6,4,1,No,0,66,M,Student,Single,No,Yes,No,Yes,No,Office C - Small Town,Rejected,Incomplete Documentation
APP004162,Bosnia,Canada,In-Person,Student,18-06-2024,04-08-2024,Summer,No,Yes,5,0,0,0,No,0,20,M,Student,Married,Yes,Yes,Yes,Yes,No,Office C - Small Town,Approved,
APP004163,Bahrain,Sweden,In-Person,Work,05-02-2023,17-04-2023,Winter,No,Yes,3,2,0,1,No,1,28,M,Student,Single,Yes,Yes,Yes,Yes,Yes,Office C - Small Town,Rejected,Poor Travel History
APP004164,Egypt,Estonia,Online,Tourist,02-04-2024,05-05-2024,Spring,No,Yes,0,0,0,0,No,5,36,F,Student,Single,Yes,Yes,Yes,Yes,No,Office A - Metro,Rejected,Previous Visa Rejections
APP004165,Turkey,Spain,Online,Tourist,10-08-2023,26-09-2023,Summer,No,Yes,3,2,0,0,No,0,33,M,Employed,Married,Yes,Yes,No,No,No,Office B - Regional,Approved,
APP004166,Venezuela,USA,In-Person,Business,26-05-2023,11-07-2023,Spring,No,Yes,0,0,0,0,No,0,21,F,Employed,Married,Yes,No,Yes,Yes,No,Office F - Consulate,Rejected,Insufficient Supporting Documents
APP004167,Bangladesh,Czech Republic,Mail,Tourist,16-12-2024,21-01-2025,Winter,No,Yes,12,4,2,0,No,4,20,F,Retired,Single,Yes,No,Yes,No,No,Office F - Consulate,Rejected,Previous Visa Rejections
APP004168,Georgia,Switzerland,Mail,Business,14-02-2024,16-03-2024,Winter,No,Yes,0,0,0,0,No,1,33,F,Self-Employed,Divorced,Yes,Yes,Yes,Yes,No,Office B - Regional,Approved,
APP004169,Turkey,Canada,Online,Student,23-02-2024,10-04-2024,Winter,No,Yes,0,0,0,0,No,0,47,F,Retired,Single,Yes,Yes,Yes,Yes,Yes,Office B - Regional,Approved,
APP004170,Palestine,Estonia,In-Person,Tourist,02-02-2023,03-03-2023,Winter,No,Yes,13,7,2,0,No,1,29,M,Employed,Single,Yes,Yes,No,No,No,Office D - Capital,Rejected,Insufficient Financial Proof
APP004171,Turkey,Italy,In-Person,Student,12-04-2024,09-06-2024,Spring,No,Yes,10,7,0,3,No,0,45,M,Student,Married,No,Yes,Yes,Yes,Yes,Office B - Regional,Rejected,Incomplete Documentation
APP004172,Belarus,Saudi Arabia,In-Person,Tourist,24-02-2023,25-03-2023,Winter,No,No,26,10,1,1,No,0,61,F,Self-Employed,Single,Yes,No,No,Yes,No,Office E - Border,Rejected,Insufficient Supporting Documents
APP004173,Russia,Singapore,In-Person,Student,14-02-2024,09-04-2024,Winter,No,Yes,33,10,1,0,No,0,50,M,Retired,Married,Yes,Yes,Yes,Yes,Yes,Office B - Regional,Approved,
APP004174,Kazakhstan,France,Online,Work,04-09-2024,27-11-2024,Fall,No,Yes,46,7,2,0,No,0,21,F,Unemployed,Married,Yes,Yes,Yes,No,No,Office B - Regional,Approved,
APP004175,Argentina,Slovenia,In-Person,Business,16-02-2024,23-03-2024,Winter,No,Yes,0,0,0,0,No,1,58,F,Employed,Single,Yes,No,Yes,Yes,No,Office A - Metro,Rejected,Insufficient Supporting Documents
APP004176,Cameroon,UK,Mail,Student,13-09-2024,06-11-2024,Fall,No,Yes,10,4,1,2,No,3,48,F,Employed,Divorced,Yes,Yes,Yes,Yes,No,Office C - Small Town,Rejected,Previous Visa Rejections
APP004177,Turkey,Canada,Online,Work,09-11-2024,11-02-2025,Fall,No,Yes,0,0,0,0,No,1,40,F,Self-Employed,Married,Yes,Yes,Yes,Yes,No,Office B - Regional,Rejected,Poor Travel History
APP004178,Qatar,Germany,Online,Tourist,29-08-2023,13-10-2023,Summer,No,Yes,18,7,0,1,No,0,33,M,Self-Employed,Married,Yes,No,No,Yes,No,Office C - Small Town,Approved,
APP004179,Belarus,Ireland,Mail,Transit,16-07-2023,21-07-2023,Summer,No,Yes,19,2,1,4,No,0,49,F,Employed,Married,Yes,Yes,No,Yes,No,Office C - Small Town,Approved,
APP004180,Turkey,UK,Online,Work,30-01-2024,26-04-2024,Winter,No,Yes,6,3,0,1,No,0,76,M,Employed,Single,Yes,Yes,Yes,Yes,No,Office A - Metro,Approved,
APP004181,Nigeria,Netherlands,Mail,Tourist,28-02-2024,22-04-2024,Winter,No,Yes,4,0,0,0,No,2,76,M,Student,Married,No,Yes,Yes,Yes,No,Office E - Border,Rejected,Incomplete Documentation
APP004182,Cameroon,Italy,In-Person,Student,14-01-2024,17-02-2024,Winter,Yes,Yes,13,1,1,2,No,1,60,M,Employed,Married,Yes,Yes,Yes,Yes,No,Office A - Metro,Rejected,Missing Sponsorship Letter
APP004183,China,Greece,Online,Work,23-12-2024,04-03-2025,Winter,Yes,Yes,15,6,0,1,No,0,47,F,Employed,Single,No,Yes,Yes,Yes,No,Office C - Small Town,Rejected,Incomplete Documentation
APP004184,Bangladesh,Ireland,Online,Student,16-11-2023,21-01-2024,Fall,No,Yes,19,4,5,0,No,0,55,M,Student,Married,No,Yes,No,Yes,No,Office F - Consulate,Rejected,Incomplete Documentation
APP004185,Peru,USA,In-Person,Business,11-10-2024,22-11-2024,Fall,No,Yes,36,3,2,4,No,0,35,F,Retired,Married,Yes,Yes,Yes,Yes,No,Office C - Small Town,Approved,
APP004186,Thailand,UK,Online,Student,23-06-2024,20-08-2024,Summer,No,Yes,10,8,3,1,No,0,26,F,Student,Married,Yes,Yes,Yes,Yes,Yes,Office A - Metro,Approved,
APP004187,China,USA,In-Person,Business,21-08-2023,18-10-2023,Summer,No,Yes,29,8,5,3,No,0,23,F,Employed,Single,Yes,Yes,Yes,No,No,Office A - Metro,Rejected,Insufficient Financial Proof
APP004188,Morocco,Canada,In-Person,Tourist,20-04-2024,25-05-2024,Spring,No,Yes,39,4,1,2,No,0,66,M,Student,Married,Yes,Yes,Yes,Yes,No,Office A - Metro,Approved,
APP004189,Albania,Czech Republic,In-Person,Tourist,19-08-2024,10-10-2024,Summer,No,Yes,15,8,4,1,No,2,63,M,Self-Employed,Married,Yes,Yes,Yes,Yes,No,Office E - Border,Rejected,Previous Visa Rejections
APP004190,Nepal,UK,In-Person,Transit,09-06-2024,14-06-2024,Summer,No,Yes,11,7,3,0,No,0,56,F,Student,Married,Yes,Yes,No,Yes,No,Office C - Small Town,Approved,
APP004191,Indonesia,Luxembourg,Online,Business,01-10-2023,01-12-2023,Fall,No,Yes,3,1,1,2,No,2,28,F,Unemployed,Single,No,No,Yes,No,No,Office E - Border,Rejected,Incomplete Documentation
APP004192,Kenya,Latvia,Online,Work,01-03-2024,27-05-2024,Spring,No,Yes,15,7,3,1,Yes,0,34,F,Employed,Single,Yes,Yes,Yes,No,No,Office A - Metro,Rejected,Previous Visa Overstay
APP004193,Ecuador,Switzerland,Online,Business,28-12-2024,26-01-2025,Winter,No,Yes,9,8,0,1,No,0,32,F,Student,Single,Yes,Yes,No,Yes,Yes,Office D - Capital,Approved,
APP004194,Russia,Spain,Online,Business,03-08-2023,04-09-2023,Summer,No,Yes,1,1,1,2,No,0,55,M,Employed,Married,Yes,Yes,Yes,Yes,No,Office A - Metro,Approved,
APP004195,Somalia,Poland,Online,Business,25-10-2023,10-12-2023,Fall,No,Yes,15,7,0,0,No,1,56,M,Student,Married,Yes,Yes,Yes,Yes,No,Office F - Consulate,Rejected,Previous Visa Rejections
APP004196,Cameroon,Italy,Online,Tourist,17-04-2024,24-05-2024,Spring,No,No,9,1,0,3,No,0,24,M,Student,Married,No,Yes,No,Yes,No,Office F - Consulate,Rejected,Incomplete Documentation
APP004197,Turkey,Qatar,Mail,Work,21-09-2023,23-11-2023,Fall,No,Yes,1,1,0,0,No,1,19,F,Self-Employed,Single,Yes,Yes,No,No,Yes,Office D - Capital,Rejected,Insufficient Financial Proof
APP004198,South Korea,Lithuania,Online,Business,03-04-2023,11-05-2023,Spring,No,Yes,0,0,0,0,No,0,47,M,Unemployed,Married,Yes,Yes,Yes,Yes,No,Office F - Consulate,Rejected,No Proof of Employment
APP004199,Russia,South Korea,Online,Work,13-09-2023,14-11-2023,Fall,No,Yes,8,8,0,1,No,1,47,F,Retired,Single,Yes,Yes,Yes,No,No,Office E - Border,Rejected,Insufficient Financial Proof
APP004200,Somalia,Canada,Online,Business,07-12-2024,15-01-2025,Winter,No,Yes,49,10,2,2,No,3,27,M,Retired,Married,Yes,Yes,Yes,No,No,Office C - Small Town,Approved,
APP004201,India,Lithuania,Online,Student,27-01-2023,05-03-2023,Winter,No,Yes,34,7,4,3,No,3,53,F,Student,Single,Yes,Yes,No,Yes,Yes,Office E - Border,Approved,
APP004202,Thailand,Norway,In-Person,Tourist,09-10-2023,29-10-2023,Fall,Yes,Yes,14,1,0,0,No,0,28,M,Unemployed,Married,Yes,No,No,Yes,No,Office E - Border,Approved,
APP004203,Georgia,UK,In-Person,Transit,20-02-2024,25-02-2024,Winter,No,Yes,18,2,3,2,No,0,32,F,Self-Employed,Single,Yes,Yes,No,Yes,Yes,Office A - Metro,Approved,
APP004204,India,Australia,In-Person,Tourist,03-08-2024,12-09-2024,Summer,No,Yes,0,0,0,0,No,0,28,F,Retired,Single,Yes,Yes,No,No,Yes,Office D - Capital,Approved,
APP004205,Dominican Republic,Latvia,Online,Business,15-10-2024,23-11-2024,Fall,No,Yes,12,1,2,2,No,2,51,F,Employed,Single,Yes,Yes,Yes,Yes,No,Office A - Metro,Rejected,Previous Visa Rejections
APP004206,Chile,Czech Republic,Online,Business,23-08-2024,14-09-2024,Summer,No,Yes,17,2,0,1,No,1,41,F,Employed,Married,Yes,Yes,No,No,No,Office E - Border,Approved,
APP004207,Azerbaijan,Latvia,Online,Tourist,29-10-2023,30-11-2023,Fall,Yes,Yes,14,3,1,0,No,3,43,F,Employed,Single,Yes,Yes,Yes,Yes,Yes,Office A - Metro,Approved,
APP004208,Senegal,Germany,In-Person,Student,27-08-2024,09-10-2024,Summer,No,Yes,8,5,1,1,No,2,46,F,Employed,Divorced,Yes,Yes,Yes,Yes,Yes,Office D - Capital,Rejected,Previous Visa Rejections
APP004209,South Africa,France,Online,Student,09-10-2024,15-12-2024,Fall,No,Yes,4,0,0,0,No,0,48,F,Self-Employed,Widowed,Yes,Yes,No,Yes,Yes,Office B - Regional,Approved,
APP004210,Peru,Italy,Online,Tourist,03-05-2023,01-07-2023,Spring,No,Yes,49,7,3,1,No,2,57,M,Employed,Married,No,Yes,Yes,Yes,No,Office E - Border,Rejected,Incomplete Documentation
APP004211,Saudi Arabia,Austria,In-Person,Business,06-03-2023,09-04-2023,Spring,No,Yes,10,7,1,1,No,1,28,F,Employed,Widowed,No,Yes,No,Yes,No,Office D - Capital,Rejected,Incomplete Documentation
APP004212,Afghanistan,France,Mail,Work,05-11-2024,05-02-2025,Fall,No,Yes,7,1,0,2,No,0,44,F,Employed,Married,Yes,Yes,Yes,Yes,No,Office E - Border,Approved,
APP004213,Nigeria,France,Online,Family,24-12-2023,11-04-2025,Winter,No,Yes,6,1,0,2,No,1,17,F,Employed,Married,Yes,Yes,Yes,Yes,No,Office F - Consulate,Approved,
APP004214,Kenya,Belgium,Online,Work,18-03-2023,21-06-2023,Spring,No,Yes,37,5,2,3,No,0,63,F,Student,Single,Yes,No,Yes,Yes,Yes,Office E - Border,Approved,
APP004215,Nigeria,Singapore,Online,Tourist,12-01-2023,14-02-2023,Winter,No,Yes,1,0,0,0,No,0,54,M,Student,Single,Yes,No,No,No,Yes,Office A - Metro,Rejected,Insufficient Financial Proof
APP004216,Turkey,Japan,Online,Tourist,07-11-2023,15-12-2023,Fall,No,Yes,1,0,0,1,No,1,19,M,Student,Divorced,Yes,Yes,Yes,Yes,No,Office F - Consulate,Approved,
APP004217,Chile,Spain,In-Person,Tourist,09-11-2023,03-12-2023,Fall,Yes,Yes,15,6,0,0,No,1,25,M,Student,Single,Yes,Yes,Yes,Yes,Yes,Office E - Border,Approved,
APP004218,Afghanistan,Australia,Online,Business,09-10-2023,30-10-2023,Fall,Yes,Yes,49,10,1,6,No,0,74,F,Self-Employed,Divorced,Yes,No,No,Yes,No,Office B - Regional,Approved,
APP004219,Egypt,South Korea,In-Person,Family,07-01-2024,19-12-2024,Winter,No,Yes,3,0,0,0,No,0,54,F,Unemployed,Married,Yes,Yes,Yes,Yes,Yes,Office B - Regional,Rejected,No Proof of Employment
APP004220,Mexico,Singapore,Mail,Business,16-01-2024,19-02-2024,Winter,No,No,3,2,1,1,No,0,28,F,Student,Married,Yes,No,No,Yes,No,Office D - Capital,Approved,
APP004221,Egypt,France,Online,Tourist,26-03-2024,27-04-2024,Spring,No,No,0,0,0,0,No,0,71,M,Self-Employed,Divorced,Yes,No,No,Yes,No,Office D - Capital,Approved,
APP004222,Jordan,Germany,Online,Student,02-10-2024,24-12-2024,Fall,No,Yes,7,5,1,0,No,0,28,F,Student,Married,Yes,Yes,Yes,Yes,No,Office B - Regional,Approved,
APP004223,Myanmar,Finland,Online,Tourist,13-04-2023,05-06-2023,Spring,No,Yes,18,3,0,3,No,1,21,M,Retired,Divorced,No,No,Yes,Yes,Yes,Office A - Metro,Rejected,Incomplete Documentation
APP004224,Chile,Croatia,Online,Business,27-09-2023,08-11-2023,Fall,No,Yes,11,7,0,4,No,0,65,M,Employed,Single,Yes,Yes,Yes,Yes,No,Office B - Regional,Approved,
APP004225,India,Australia,Mail,Tourist,10-02-2023,11-03-2023,Winter,No,Yes,10,5,0,3,No,1,34,M,Employed,Divorced,Yes,Yes,Yes,No,No,Office E - Border,Approved,
APP004226,Syria,UK,Online,Tourist,09-09-2023,08-11-2023,Fall,No,Yes,12,8,2,0,No,0,17,M,Employed,Married,No,Yes,Yes,No,No,Office C - Small Town,Rejected,Incomplete Documentation
APP004227,Philippines,Switzerland,Online,Business,20-07-2024,22-08-2024,Summer,No,Yes,10,1,3,1,No,0,44,F,Student,Married,Yes,No,No,Yes,No,Office E - Border,Approved,
APP004228,Venezuela,Germany,Mail,Work,09-12-2024,22-01-2025,Winter,Yes,Yes,0,0,0,0,No,0,26,F,Employed,Married,Yes,Yes,Yes,Yes,Yes,Office A - Metro,Approved,
APP004229,Venezuela,Switzerland,Online,Student,15-09-2024,09-11-2024,Fall,No,Yes,17,2,1,0,No,1,44,M,Employed,Married,Yes,Yes,Yes,Yes,No,Office C - Small Town,Rejected,Missing Sponsorship Letter
APP004230,Iraq,France,Online,Tourist,26-06-2024,21-09-2024,Summer,No,Yes,8,4,1,1,No,0,48,F,Retired,Married,Yes,Yes,Yes,Yes,No,Office D - Capital,Approved,
APP004231,Venezuela,Italy,Online,Student,21-12-2023,03-02-2024,Winter,No,Yes,0,0,0,0,No,1,41,F,Employed,Married,Yes,Yes,Yes,Yes,No,Office D - Capital,Rejected,Missing Sponsorship Letter
APP004232,Oman,Canada,Online,Work,27-09-2024,06-12-2024,Fall,No,No,2,0,0,0,No,0,60,F,Employed,Married,Yes,Yes,Yes,Yes,No,Office E - Border,Approved,
APP004233,China,USA,In-Person,Student,17-12-2023,07-03-2024,Winter,No,Yes,27,5,5,2,No,0,62,M,Employed,Single,Yes,No,Yes,Yes,No,Office F - Consulate,Rejected,Insufficient Supporting Documents
APP004234,Iraq,Czech Republic,Online,Tourist,19-08-2024,11-10-2024,Summer,No,Yes,1,0,0,0,No,3,31,F,Employed,Married,Yes,Yes,Yes,Yes,No,Office F - Consulate,Rejected,Previous Visa Rejections
APP004235,India,Qatar,In-Person,Business,17-12-2023,29-01-2024,Winter,No,No,31,9,4,0,No,0,60,F,Employed,Married,Yes,Yes,Yes,Yes,No,Office E - Border,Approved,
APP004236,Russia,Germany,Online,Tourist,02-07-2023,15-08-2023,Summer,No,Yes,11,4,1,0,No,0,48,F,Employed,Single,Yes,Yes,No,Yes,Yes,Office E - Border,Approved,
APP004237,Turkey,Greece,Online,Tourist,25-07-2024,20-09-2024,Summer,No,No,5,0,0,0,No,0,44,M,Employed,Single,Yes,Yes,No,Yes,No,Office C - Small Town,Rejected,Poor Travel History
APP004238,Uzbekistan,Italy,Online,Tourist,06-05-2024,10-06-2024,Spring,No,Yes,4,2,0,2,No,1,46,F,Employed,Married,Yes,No,No,Yes,No,Office A - Metro,Rejected,Insufficient Supporting Documents
APP004239,Cuba,Portugal,Mail,Tourist,02-12-2024,24-12-2024,Winter,No,Yes,8,4,2,2,No,0,64,M,Employed,Married,Yes,Yes,No,Yes,No,Office F - Consulate,Approved,
APP004240,Russia,Germany,Online,Tourist,26-04-2024,07-06-2024,Spring,No,Yes,6,6,0,1,No,0,25,M,Employed,Single,Yes,Yes,No,Yes,No,Office D - Capital,Approved,
APP004241,Peru,Luxembourg,Online,Student,08-08-2023,24-10-2023,Summer,No,Yes,10,6,1,0,No,3,64,F,Student,Married,No,Yes,Yes,Yes,No,Office D - Capital,Rejected,Incomplete Documentation
APP004242,Ethiopia,Germany,In-Person,Tourist,14-01-2023,13-02-2023,Winter,No,Yes,13,8,0,2,No,1,62,F,Student,Married,Yes,Yes,Yes,Yes,No,Office B - Regional,Approved,
APP004243,Cuba,New Zealand,Online,Tourist,27-08-2024,07-10-2024,Summer,No,Yes,1,0,0,0,No,0,57,F,Employed,Single,Yes,Yes,No,Yes,No,Office F - Consulate,Approved,
APP004244,Kenya,Spain,Online,Tourist,22-03-2023,23-04-2023,Spring,Yes,Yes,11,7,1,0,No,5,22,M,Student,Single,Yes,Yes,Yes,Yes,Yes,Office A - Metro,Rejected,Previous Visa Rejections
APP004245,Kuwait,USA,In-Person,Student,25-08-2024,09-10-2024,Summer,No,No,35,4,1,3,No,0,63,M,Retired,Single,Yes,Yes,Yes,Yes,Yes,Office A - Metro,Approved,
APP004246,Belarus,Portugal,Online,Tourist,10-02-2023,22-03-2023,Winter,No,Yes,1,0,2,2,No,0,24,M,Employed,Divorced,No,No,No,Yes,Yes,Office B - Regional,Rejected,Incomplete Documentation
APP004247,China,Ireland,Online,Tourist,14-02-2024,18-03-2024,Winter,No,Yes,8,1,1,2,No,0,28,F,Employed,Married,Yes,Yes,No,Yes,No,Office B - Regional,Approved,
APP004248,Tunisia,New Zealand,Online,Business,02-11-2024,03-12-2024,Fall,No,Yes,10,8,2,1,No,0,52,F,Self-Employed,Married,Yes,No,No,Yes,Yes,Office A - Metro,Approved,
APP004249,Russia,Germany,Online,Student,30-07-2024,02-10-2024,Summer,No,Yes,20,6,1,0,No,2,63,M,Employed,Single,Yes,No,Yes,No,Yes,Office E - Border,Rejected,Insufficient Financial Proof
APP004250,Kenya,Canada,Online,Tourist,24-11-2023,25-12-2023,Fall,No,No,21,5,0,3,No,4,9,M,Self-Employed,Married,Yes,Yes,Yes,Yes,Yes,Office F - Consulate,Approved,
APP004251,Nigeria,USA,In-Person,Tourist,13-10-2024,29-12-2024,Fall,No,Yes,34,4,4,2,No,0,33,M,Employed,Divorced,No,Yes,Yes,Yes,No,Office E - Border,Rejected,Incomplete Documentation
APP004252,Uzbekistan,Canada,In-Person,Student,05-04-2023,11-05-2023,Spring,No,Yes,26,6,2,3,No,0,57,M,Self-Employed,Single,Yes,Yes,No,Yes,Yes,Office D - Capital,Approved,
APP004253,Russia,Italy,In-Person,Tourist,10-02-2023,18-03-2023,Winter,No,Yes,5,0,0,0,No,0,21,F,Employed,Single,No,Yes,No,Yes,No,Office A - Metro,Rejected,Incomplete Documentation
APP004254,Angola,Latvia,In-Person,Tourist,25-03-2024,21-04-2024,Spring,Yes,Yes,14,2,4,4,No,1,29,M,Self-Employed,Married,Yes,Yes,Yes,Yes,No,Office C - Small Town,Approved,
APP004255,Mexico,Spain,Online,Student,19-11-2023,24-12-2023,Fall,Yes,No,3,0,0,1,No,0,21,F,Student,Widowed,Yes,Yes,No,Yes,Yes,Office F - Consulate,Approved,
APP004256,China,Italy,Online,Tourist,05-01-2024,08-02-2024,Winter,No,Yes,14,6,2,1,No,0,36,M,Student,Married,Yes,Yes,No,Yes,No,Office F - Consulate,Approved,
APP004257,China,Finland,Online,Tourist,27-09-2023,29-10-2023,Fall,No,Yes,20,4,6,2,No,2,39,M,Employed,Married,Yes,Yes,Yes,Yes,No,Office E - Border,Approved,
APP004258,India,Luxembourg,Mail,Tourist,21-12-2023,13-01-2024,Winter,Yes,Yes,6,3,1,0,No,0,22,M,Employed,Divorced,Yes,No,No,Yes,No,Office A - Metro,Rejected,Insufficient Supporting Documents
APP004259,Dominican Republic,UK,In-Person,Business,08-08-2024,06-09-2024,Summer,No,Yes,18,3,0,0,No,0,62,M,Employed,Divorced,Yes,Yes,No,Yes,No,Office D - Capital,Approved,
APP004260,Iran,USA,In-Person,Work,07-10-2023,15-03-2024,Fall,No,Yes,16,2,1,2,No,0,74,M,Employed,Single,No,No,Yes,Yes,No,Office F - Consulate,Rejected,Incomplete Documentation
